,strikePrice,expiryDate,PE,CE
721,25350,27-Mar-2025,"{'strikePrice': 25350, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025PE25350.00', 'openInterest': 11, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 7800, 'totalSellQuantity': 4200, 'bidQty': 750, 'bidprice': 2628.7, 'askQty': 750, 'askPrice': 2972.55, 'underlyingValue': 22508.75}","{'strikePrice': 25350, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025CE25350.00', 'openInterest': 121, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 40050, 'totalSellQuantity': 17400, 'bidQty': 12600, 'bidprice': 0.9, 'askQty': 300, 'askPrice': 1.1, 'underlyingValue': 22508.75}"
722,25350,24-Apr-2025,"{'strikePrice': 25350, 'expiryDate': '24-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-04-2025PE25350.00', 'openInterest': 8, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 7500, 'totalSellQuantity': 5250, 'bidQty': 225, 'bidprice': 2502.35, 'askQty': 1725, 'askPrice': 2961.3, 'underlyingValue': 22508.75}","{'strikePrice': 25350, 'expiryDate': '24-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-04-2025CE25350.00', 'openInterest': 19, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 17550, 'totalSellQuantity': 9375, 'bidQty': 900, 'bidprice': 3.35, 'askQty': 75, 'askPrice': 6, 'underlyingValue': 22508.75}"
723,25400,27-Mar-2025,"{'strikePrice': 25400, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025PE25400.00', 'openInterest': 41, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 8550, 'totalSellQuantity': 6075, 'bidQty': 750, 'bidprice': 2766.9, 'askQty': 75, 'askPrice': 2825.25, 'underlyingValue': 22508.75}","{'strikePrice': 25400, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025CE25400.00', 'openInterest': 340, 'changeinOpenInterest': 15, 'pchangeinOpenInterest': 4.615384615384615, 'totalTradedVolume': 40, 'impliedVolatility': 25.82, 'lastPrice': 0.9, 'change': -0.4999999999999999, 'pChange': -35.71428571428571, 'totalBuyQuantity': 94800, 'totalSellQuantity': 28050, 'bidQty': 12075, 'bidprice': 0.9, 'askQty': 900, 'askPrice': 1, 'underlyingValue': 22508.75}"
724,25400,24-Apr-2025,"{'strikePrice': 25400, 'expiryDate': '24-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-04-2025PE25400.00', 'openInterest': 13, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 8025, 'totalSellQuantity': 7950, 'bidQty': 225, 'bidprice': 2599.7, 'askQty': 225, 'askPrice': 2671.25, 'underlyingValue': 22508.75}","{'strikePrice': 25400, 'expiryDate': '24-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-04-2025CE25400.00', 'openInterest': 45, 'changeinOpenInterest': 16, 'pchangeinOpenInterest': 55.172413793103445, 'totalTradedVolume': 31, 'impliedVolatility': 14.94, 'lastPrice': 4.4, 'change': -4.4, 'pChange': -50, 'totalBuyQuantity': 19650, 'totalSellQuantity': 17100, 'bidQty': 75, 'bidprice': 4, 'askQty': 300, 'askPrice': 5.55, 'underlyingValue': 22508.75}"
725,25450,27-Mar-2025,"{'strikePrice': 25450, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025PE25450.00', 'openInterest': 12, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 7800, 'totalSellQuantity': 6000, 'bidQty': 750, 'bidprice': 2738.05, 'askQty': 750, 'askPrice': 3047.95, 'underlyingValue': 22508.75}","{'strikePrice': 25450, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025CE25450.00', 'openInterest': 78, 'changeinOpenInterest': -1, 'pchangeinOpenInterest': -1.2658227848101267, 'totalTradedVolume': 8, 'impliedVolatility': 26.2, 'lastPrice': 0.9, 'change': -0.65, 'pChange': -41.935483870967744, 'totalBuyQuantity': 39975, 'totalSellQuantity': 17625, 'bidQty': 12300, 'bidprice': 0.9, 'askQty': 300, 'askPrice': 1, 'underlyingValue': 22508.75}"
726,25450,24-Apr-2025,"{'strikePrice': 25450, 'expiryDate': '24-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-04-2025PE25450.00', 'openInterest': 16, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 7200, 'totalSellQuantity': 3450, 'bidQty': 150, 'bidprice': 2606.4, 'askQty': 1725, 'askPrice': 3047.5, 'underlyingValue': 22508.75}","{'strikePrice': 25450, 'expiryDate': '24-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-04-2025CE25450.00', 'openInterest': 25, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 24600, 'totalSellQuantity': 10650, 'bidQty': 150, 'bidprice': 3.55, 'askQty': 75, 'askPrice': 5.5, 'underlyingValue': 22508.75}"
727,25500,27-Mar-2025,"{'strikePrice': 25500, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025PE25500.00', 'openInterest': 3955, 'changeinOpenInterest': -14, 'pchangeinOpenInterest': -0.3527336860670194, 'totalTradedVolume': 51, 'impliedVolatility': 0, 'lastPrice': 2906.4, 'change': -149.79999999999973, 'pChange': -4.901511681172689, 'totalBuyQuantity': 8625, 'totalSellQuantity': 9075, 'bidQty': 150, 'bidprice': 2894.35, 'askQty': 675, 'askPrice': 2911.75, 'underlyingValue': 22508.75}","{'strikePrice': 25500, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025CE25500.00', 'openInterest': 5501, 'changeinOpenInterest': 46, 'pchangeinOpenInterest': 0.843263061411549, 'totalTradedVolume': 1465, 'impliedVolatility': 26.29, 'lastPrice': 0.85, 'change': -0.6, 'pChange': -41.37931034482759, 'totalBuyQuantity': 352275, 'totalSellQuantity': 70125, 'bidQty': 75, 'bidprice': 0.85, 'askQty': 4725, 'askPrice': 0.9, 'underlyingValue': 22508.75}"
728,25500,24-Apr-2025,"{'strikePrice': 25500, 'expiryDate': '24-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-04-2025PE25500.00', 'openInterest': 1214, 'changeinOpenInterest': 434, 'pchangeinOpenInterest': 55.64102564102564, 'totalTradedVolume': 451, 'impliedVolatility': 18.52, 'lastPrice': 2734.9, 'change': -144.29999999999973, 'pChange': -5.0118088357877095, 'totalBuyQuantity': 7950, 'totalSellQuantity': 7950, 'bidQty': 75, 'bidprice': 2734.2, 'askQty': 75, 'askPrice': 2747.7, 'underlyingValue': 22508.75}","{'strikePrice': 25500, 'expiryDate': '24-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-04-2025CE25500.00', 'openInterest': 2903, 'changeinOpenInterest': 52, 'pchangeinOpenInterest': 1.8239214310768153, 'totalTradedVolume': 827, 'impliedVolatility': 14.98, 'lastPrice': 3.55, 'change': -2.05, 'pChange': -36.607142857142854, 'totalBuyQuantity': 30300, 'totalSellQuantity': 20550, 'bidQty': 1275, 'bidprice': 3.55, 'askQty': 600, 'askPrice': 3.8, 'underlyingValue': 22508.75}"
729,25550,27-Mar-2025,"{'strikePrice': 25550, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025PE25550.00', 'openInterest': 15, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 6075, 'totalSellQuantity': 3450, 'bidQty': 750, 'bidprice': 2817.9, 'askQty': 1725, 'askPrice': 3176.7, 'underlyingValue': 22508.75}","{'strikePrice': 25550, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025CE25550.00', 'openInterest': 112, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 35700, 'totalSellQuantity': 19275, 'bidQty': 7200, 'bidprice': 0.9, 'askQty': 300, 'askPrice': 1.05, 'underlyingValue': 22508.75}"
730,25600,27-Mar-2025,"{'strikePrice': 25600, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025PE25600.00', 'openInterest': 82, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 2, 'impliedVolatility': 51.1, 'lastPrice': 3075, 'change': 97.40000000000009, 'pChange': 3.271090811391728, 'totalBuyQuantity': 6450, 'totalSellQuantity': 6000, 'bidQty': 150, 'bidprice': 2985.6, 'askQty': 75, 'askPrice': 3010.35, 'underlyingValue': 22508.75}","{'strikePrice': 25600, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025CE25600.00', 'openInterest': 212, 'changeinOpenInterest': 36, 'pchangeinOpenInterest': 20.454545454545453, 'totalTradedVolume': 302, 'impliedVolatility': 27.04, 'lastPrice': 0.8, 'change': -0.5, 'pChange': -38.46153846153846, 'totalBuyQuantity': 88125, 'totalSellQuantity': 22575, 'bidQty': 18000, 'bidprice': 0.7, 'askQty': 300, 'askPrice': 0.9, 'underlyingValue': 22508.75}"
731,25650,27-Mar-2025,"{'strikePrice': 25650, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025PE25650.00', 'openInterest': 8, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 6075, 'totalSellQuantity': 4200, 'bidQty': 750, 'bidprice': 2910.1, 'askQty': 750, 'askPrice': 3241.65, 'underlyingValue': 22508.75}","{'strikePrice': 25650, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025CE25650.00', 'openInterest': 57, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 34200, 'totalSellQuantity': 19200, 'bidQty': 7200, 'bidprice': 0.9, 'askQty': 300, 'askPrice': 1, 'underlyingValue': 22508.75}"
732,25700,27-Mar-2025,"{'strikePrice': 25700, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025PE25700.00', 'openInterest': 176, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 6750, 'totalSellQuantity': 5925, 'bidQty': 750, 'bidprice': 2953.05, 'askQty': 675, 'askPrice': 3137.7, 'underlyingValue': 22508.75}","{'strikePrice': 25700, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025CE25700.00', 'openInterest': 473, 'changeinOpenInterest': 134, 'pchangeinOpenInterest': 39.528023598820056, 'totalTradedVolume': 276, 'impliedVolatility': 28.11, 'lastPrice': 0.95, 'change': -0.55, 'pChange': -36.66666666666667, 'totalBuyQuantity': 96375, 'totalSellQuantity': 25650, 'bidQty': 2325, 'bidprice': 0.9, 'askQty': 825, 'askPrice': 0.95, 'underlyingValue': 22508.75}"
733,25750,27-Mar-2025,"{'strikePrice': 25750, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025PE25750.00', 'openInterest': 11, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 6075, 'totalSellQuantity': 4200, 'bidQty': 750, 'bidprice': 3009.95, 'askQty': 750, 'askPrice': 3362.85, 'underlyingValue': 22508.75}","{'strikePrice': 25750, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025CE25750.00', 'openInterest': 71, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 16, 'impliedVolatility': 28.49, 'lastPrice': 0.9, 'change': -0.6, 'pChange': -40, 'totalBuyQuantity': 40875, 'totalSellQuantity': 21150, 'bidQty': 6000, 'bidprice': 0.9, 'askQty': 600, 'askPrice': 0.95, 'underlyingValue': 22508.75}"
734,25800,27-Mar-2025,"{'strikePrice': 25800, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025PE25800.00', 'openInterest': 457, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 2, 'impliedVolatility': 52.59, 'lastPrice': 3270, 'change': -35, 'pChange': -1.059001512859304, 'totalBuyQuantity': 6600, 'totalSellQuantity': 6075, 'bidQty': 150, 'bidprice': 3181.5, 'askQty': 150, 'askPrice': 3209.3, 'underlyingValue': 22508.75}","{'strikePrice': 25800, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025CE25800.00', 'openInterest': 961, 'changeinOpenInterest': -17, 'pchangeinOpenInterest': -1.738241308793456, 'totalTradedVolume': 355, 'impliedVolatility': 28.71, 'lastPrice': 0.85, 'change': -0.7000000000000001, 'pChange': -45.16129032258065, 'totalBuyQuantity': 84075, 'totalSellQuantity': 29250, 'bidQty': 6300, 'bidprice': 0.85, 'askQty': 450, 'askPrice': 0.9, 'underlyingValue': 22508.75}"
735,25850,27-Mar-2025,"{'strikePrice': 25850, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025PE25850.00', 'openInterest': 12, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 5325, 'totalSellQuantity': 4200, 'bidQty': 1725, 'bidprice': 3098.8, 'askQty': 750, 'askPrice': 3436.75, 'underlyingValue': 22508.75}","{'strikePrice': 25850, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025CE25850.00', 'openInterest': 76, 'changeinOpenInterest': -7, 'pchangeinOpenInterest': -8.433734939759036, 'totalTradedVolume': 21, 'impliedVolatility': 29.4, 'lastPrice': 0.95, 'change': -0.5, 'pChange': -34.48275862068966, 'totalBuyQuantity': 37275, 'totalSellQuantity': 19650, 'bidQty': 6825, 'bidprice': 0.9, 'askQty': 375, 'askPrice': 0.95, 'underlyingValue': 22508.75}"
736,25900,27-Mar-2025,"{'strikePrice': 25900, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025PE25900.00', 'openInterest': 117, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 6750, 'totalSellQuantity': 6225, 'bidQty': 750, 'bidprice': 3200.4, 'askQty': 750, 'askPrice': 3483.55, 'underlyingValue': 22508.75}","{'strikePrice': 25900, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025CE25900.00', 'openInterest': 209, 'changeinOpenInterest': 19, 'pchangeinOpenInterest': 10, 'totalTradedVolume': 71, 'impliedVolatility': 29.46, 'lastPrice': 0.85, 'change': -0.4, 'pChange': -32, 'totalBuyQuantity': 77700, 'totalSellQuantity': 22350, 'bidQty': 375, 'bidprice': 0.85, 'askQty': 750, 'askPrice': 0.9, 'underlyingValue': 22508.75}"
737,25950,27-Mar-2025,"{'strikePrice': 25950, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025PE25950.00', 'openInterest': 11, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 5325, 'totalSellQuantity': 4200, 'bidQty': 1725, 'bidprice': 3192.7, 'askQty': 750, 'askPrice': 3558.15, 'underlyingValue': 22508.75}","{'strikePrice': 25950, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025CE25950.00', 'openInterest': 149, 'changeinOpenInterest': 46, 'pchangeinOpenInterest': 44.66019417475728, 'totalTradedVolume': 92, 'impliedVolatility': 30.15, 'lastPrice': 0.95, 'change': -0.6500000000000001, 'pChange': -40.62500000000001, 'totalBuyQuantity': 38100, 'totalSellQuantity': 22575, 'bidQty': 7125, 'bidprice': 0.9, 'askQty': 675, 'askPrice': 0.95, 'underlyingValue': 22508.75}"
738,26000,27-Mar-2025,"{'strikePrice': 26000, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025PE26000.00', 'openInterest': 18310.333333333332, 'changeinOpenInterest': -393.6666666666667, 'pchangeinOpenInterest': -2.104719133162247, 'totalTradedVolume': 655, 'impliedVolatility': 0, 'lastPrice': 3404.8, 'change': -138.94999999999982, 'pChange': -3.920987654320982, 'totalBuyQuantity': 8025, 'totalSellQuantity': 9375, 'bidQty': 750, 'bidprice': 3390.5, 'askQty': 75, 'askPrice': 3405.6, 'underlyingValue': 22508.75}","{'strikePrice': 26000, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025CE26000.00', 'openInterest': 35898, 'changeinOpenInterest': -193.66666666666666, 'pchangeinOpenInterest': -0.5365966289540521, 'totalTradedVolume': 4185, 'impliedVolatility': 30.52, 'lastPrice': 0.95, 'change': -0.40000000000000013, 'pChange': -29.62962962962964, 'totalBuyQuantity': 575025, 'totalSellQuantity': 143775, 'bidQty': 75, 'bidprice': 0.9, 'askQty': 1875, 'askPrice': 0.95, 'underlyingValue': 22508.75}"
739,26000,26-Jun-2025,"{'strikePrice': 26000, 'expiryDate': '26-Jun-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY26-06-2025PE26000.00', 'openInterest': 7264.666666666667, 'changeinOpenInterest': 44, 'pchangeinOpenInterest': 0.6093620164343089, 'totalTradedVolume': 305, 'impliedVolatility': 20.55, 'lastPrice': 2959.9, 'change': -133.19999999999982, 'pChange': -4.3063593158966675, 'totalBuyQuantity': 2850, 'totalSellQuantity': 1725, 'bidQty': 75, 'bidprice': 2958, 'askQty': 75, 'askPrice': 2973.25, 'underlyingValue': 22508.75}","{'strikePrice': 26000, 'expiryDate': '26-Jun-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY26-06-2025CE26000.00', 'openInterest': 15070, 'changeinOpenInterest': 167, 'pchangeinOpenInterest': 1.1205797490438167, 'totalTradedVolume': 1104, 'impliedVolatility': 12.32, 'lastPrice': 24, 'change': 1.0500000000000007, 'pChange': 4.575163398692814, 'totalBuyQuantity': 49950, 'totalSellQuantity': 9150, 'bidQty': 1425, 'bidprice': 22.5, 'askQty': 225, 'askPrice': 24, 'underlyingValue': 22508.75}"
740,26000,25-Sep-2025,"{'strikePrice': 26000, 'expiryDate': '25-Sep-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY25-09-2025PE26000.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 150, 'totalSellQuantity': 225, 'bidQty': 75, 'bidprice': 1771.05, 'askQty': 225, 'askPrice': 2741.3, 'underlyingValue': 22508.75}","{'strikePrice': 26000, 'expiryDate': '25-Sep-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY25-09-2025CE26000.00', 'openInterest': 976, 'changeinOpenInterest': 99, 'pchangeinOpenInterest': 11.2884834663626, 'totalTradedVolume': 407, 'impliedVolatility': 10.38, 'lastPrice': 97, 'change': 2.9000000000000057, 'pChange': 3.0818278427205166, 'totalBuyQuantity': 12000, 'totalSellQuantity': 3750, 'bidQty': 75, 'bidprice': 96.65, 'askQty': 75, 'askPrice': 97.6, 'underlyingValue': 22508.75}"
741,26000,24-Dec-2025,"{'strikePrice': 26000, 'expiryDate': '24-Dec-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-12-2025PE26000.00', 'openInterest': 2313, 'changeinOpenInterest': 12.333333333333334, 'pchangeinOpenInterest': 0.5360764995653434, 'totalTradedVolume': 32, 'impliedVolatility': 17.37, 'lastPrice': 2337.7, 'change': -115.5, 'pChange': -4.708136311756074, 'totalBuyQuantity': 1050, 'totalSellQuantity': 2550, 'bidQty': 75, 'bidprice': 2325, 'askQty': 75, 'askPrice': 2343.5, 'underlyingValue': 22508.75}","{'strikePrice': 26000, 'expiryDate': '24-Dec-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-12-2025CE26000.00', 'openInterest': 3965.3333333333335, 'changeinOpenInterest': 71.33333333333333, 'pchangeinOpenInterest': 1.8318781030645437, 'totalTradedVolume': 549, 'impliedVolatility': 10.21, 'lastPrice': 277.8, 'change': 22.100000000000023, 'pChange': 8.642940946421596, 'totalBuyQuantity': 15750, 'totalSellQuantity': 4800, 'bidQty': 525, 'bidprice': 276.55, 'askQty': 75, 'askPrice': 277.8, 'underlyingValue': 22508.75}"
742,26000,25-Jun-2026,"{'strikePrice': 26000, 'expiryDate': '25-Jun-2026', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY25-06-2026PE26000.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 300, 'totalSellQuantity': 0, 'bidQty': 300, 'bidprice': 1415.05, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 22508.75}","{'strikePrice': 26000, 'expiryDate': '25-Jun-2026', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY25-06-2026CE26000.00', 'openInterest': 15.333333333333334, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 1, 'impliedVolatility': 9.33, 'lastPrice': 777.95, 'change': -58.84999999999991, 'pChange': -7.032743785850849, 'totalBuyQuantity': 975, 'totalSellQuantity': 300, 'bidQty': 75, 'bidprice': 583.35, 'askQty': 75, 'askPrice': 752.6, 'underlyingValue': 22508.75}"
743,26000,31-Dec-2026,"{'strikePrice': 26000, 'expiryDate': '31-Dec-2026', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-12-2026PE26000.00', 'openInterest': 28.666666666666668, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 150, 'totalSellQuantity': 150, 'bidQty': 75, 'bidprice': 1805.1, 'askQty': 75, 'askPrice': 2596.9, 'underlyingValue': 22508.75}","{'strikePrice': 26000, 'expiryDate': '31-Dec-2026', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-12-2026CE26000.00', 'openInterest': 30, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 300, 'totalSellQuantity': 150, 'bidQty': 75, 'bidprice': 842, 'askQty': 75, 'askPrice': 1269.25, 'underlyingValue': 22508.75}"
